Community Area,Year,Month,ARSON,ASSAULT,BATTERY,BURGLARY,CONCEALED CARRY LICENSE VIOLATION,CRIMINAL DAMAGE,CRIMINAL SEXUAL ASSAULT,CRIMINAL TRESPASS,DECEPTIVE PRACTICE,GAMBLING,HOMICIDE,HUMAN TRAFFICKING,INTERFERENCE WITH PUBLIC OFFICER,INTIMIDATION,KIDNAPPING,LIQUOR LAW VIOLATION,MOTOR VEHICLE THEFT,NARCOTICS,NON-CRIMINAL,OBSCENITY,OFFENSE INVOLVING CHILDREN,OTHER NARCOTIC VIOLATION,OTHER OFFENSE,PROSTITUTION,PUBLIC INDECENCY,PUBLIC PEACE VIOLATION,ROBBERY,SEX OFFENSE,STALKING,THEFT,WEAPONS VIOLATION
1,2025,5,0.0,31.0,63.0,6.0,0.0,27.0,3.0,15.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,10.0,0.0,0.0,3.0,0.0,23.0,0.0,0.0,0.0,8.0,1.0,1.0,87.0,1.0
1,2025,6,0.0,33.0,120.0,16.0,0.0,58.0,4.0,13.0,31.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,26.0,8.0,0.0,0.0,3.0,0.0,23.0,0.0,0.0,0.0,16.0,7.0,2.0,199.0,5.0
1,2025,7,0.0,30.0,75.0,13.0,0.0,23.0,3.0,7.0,20.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,15.0,8.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,9.0,2.0,1.0,95.0,6.0
1,2025,8,0.0,22.0,39.0,8.0,0.0,24.0,0.0,6.0,17.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,18.0,3.0,0.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,7.0,3.0,0.0,71.0,3.0
1,2025,9,1.0,35.0,73.0,14.0,0.0,25.0,2.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,26.0,12.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0,0.0,4.0,5.0,1.0,92.0,2.0
1,2025,10,0.0,35.0,62.0,14.0,0.0,28.0,7.0,21.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,3.0,8.0,2.0,1.0,88.0,5.0
1,2025,11,0.0,20.0,73.0,11.0,0.0,29.0,5.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,0.0,0.0,2.0,0.0,22.0,0.0,0.0,2.0,10.0,2.0,0.0,74.0,1.0
1,2025,12,1.0,17.0,52.0,8.0,0.0,19.0,2.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,7.0,0.0,0.0,2.0,0.0,24.0,0.0,0.0,1.0,10.0,3.0,1.0,73.0,3.0
1,2026,1,0.0,14.0,67.0,10.0,0.0,21.0,4.0,8.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,4.0,0.0,22.0,0.0,0.0,0.0,3.0,1.0,1.0,73.0,4.0
1,2026,2,0.0,33.0,85.0,15.0,0.0,44.0,7.0,13.0,28.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,27.0,6.0,0.0,0.0,4.0,0.0,34.0,0.0,0.0,3.0,4.0,3.0,0.0,68.0,5.0
1,2026,3,1.0,27.0,70.0,10.0,0.0,30.0,1.0,12.0,12.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,28.0,7.0,0.0,0.0,8.0,0.0,24.0,0.0,0.0,0.0,11.0,1.0,1.0,70.0,2.0
1,2026,4,0.0,6.0,7.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0
2,2024,1,2.0,29.0,45.0,14.0,0.0,30.0,1.0,8.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,2.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,14.0,4.0,2.0,54.0,1.0
2,2024,2,0.0,21.0,37.0,9.0,0.0,42.0,0.0,7.0,32.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,44.0,4.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,1.0,19.0,3.0,0.0,73.0,8.0
2,2024,3,0.0,22.0,61.0,14.0,0.0,55.0,1.0,2.0,29.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,54.0,2.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,2.0,9.0,3.0,0.0,64.0,2.0
2,2024,4,2.0,26.0,35.0,10.0,0.0,63.0,1.0,4.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,3.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,12.0,5.0,0.0,69.0,3.0
2,2024,5,1.0,23.0,46.0,13.0,0.0,45.0,2.0,5.0,29.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,36.0,2.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,1.0,17.0,1.0,1.0,67.0,2.0
2,2024,6,0.0,17.0,56.0,10.0,0.0,33.0,0.0,5.0,33.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,35.0,6.0,0.0,0.0,2.0,0.0,14.0,0.0,0.0,1.0,3.0,2.0,0.0,77.0,3.0
2,2024,7,0.0,32.0,48.0,8.0,0.0,40.0,3.0,6.0,33.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,26.0,2.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,1.0,6.0,2.0,1.0,96.0,2.0
2,2024,8,0.0,21.0,60.0,9.0,0.0,36.0,2.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,11.0,1.0,2.0,91.0,1.0
2,2024,9,1.0,25.0,90.0,7.0,0.0,34.0,3.0,7.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,0.0,2.0,0.0,26.0,0.0,0.0,0.0,7.0,7.0,0.0,69.0,0.0
2,2024,10,0.0,34.0,61.0,16.0,0.0,35.0,1.0,7.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0,2.0,10.0,1.0,3.0,71.0,2.0
2,2024,11,1.0,29.0,45.0,7.0,0.0,33.0,1.0,5.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,19.0,1.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,0.0,10.0,2.0,0.0,78.0,0.0
2,2024,12,0.0,22.0,67.0,9.0,0.0,24.0,5.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.0,3.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,7.0,2.0,0.0,58.0,3.0
2,2025,1,0.0,27.0,49.0,14.0,0.0,22.0,4.0,7.0,20.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,33.0,1.0,0.0,0.0,2.0,0.0,21.0,0.0,0.0,1.0,0.0,3.0,1.0,79.0,1.0
2,2025,2,0.0,14.0,40.0,4.0,0.0,19.0,1.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,1.0,0.0,0.0,2.0,0.0,19.0,0.0,0.0,0.0,3.0,1.0,1.0,54.0,1.0
2,2025,3,0.0,17.0,47.0,7.0,0.0,13.0,1.0,7.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,7.0,1.0,0.0,44.0,3.0
2,2025,4,0.0,10.0,19.0,4.0,0.0,14.0,2.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,1.0,2.0,0.0,25.0,1.0
2,2025,5,0.0,28.0,49.0,13.0,0.0,30.0,2.0,9.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,8.0,2.0,1.0,50.0,2.0
2,2025,6,0.0,31.0,75.0,24.0,0.0,44.0,3.0,21.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,0.0,2.0,0.0,26.0,0.0,2.0,3.0,8.0,3.0,0.0,127.0,0.0
2,2025,7,0.0,26.0,65.0,22.0,0.0,49.0,5.0,6.0,24.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,21.0,5.0,0.0,0.0,2.0,0.0,19.0,0.0,0.0,0.0,12.0,3.0,0.0,73.0,6.0
2,2025,8,0.0,20.0,44.0,20.0,0.0,24.0,1.0,3.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,22.0,2.0,0.0,0.0,2.0,0.0,21.0,0.0,0.0,0.0,9.0,2.0,1.0,61.0,2.0
2,2025,9,0.0,28.0,51.0,28.0,1.0,44.0,0.0,7.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,7.0,2.0,0.0,61.0,0.0
2,2025,10,0.0,28.0,58.0,37.0,0.0,38.0,2.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,3.0,0.0,0.0,2.0,0.0,23.0,0.0,0.0,2.0,8.0,4.0,0.0,80.0,4.0
2,2025,11,1.0,18.0,57.0,32.0,0.0,29.0,3.0,9.0,12.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,24.0,4.0,0.0,0.0,3.0,0.0,28.0,0.0,0.0,0.0,7.0,0.0,0.0,69.0,3.0
2,2025,12,1.0,21.0,41.0,18.0,0.0,29.0,0.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,1.0,1.0,0.0,0.0,49.0,3.0
2,2026,1,0.0,18.0,39.0,17.0,0.0,20.0,2.0,7.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,3.0,0.0,14.0,0.0,0.0,1.0,5.0,0.0,1.0,34.0,0.0
2,2026,2,0.0,43.0,44.0,5.0,0.0,38.0,0.0,9.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,2.0,0.0,27.0,0.0,0.0,0.0,2.0,0.0,0.0,71.0,6.0
2,2026,3,0.0,27.0,72.0,27.0,0.0,36.0,1.0,8.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,2.0,4.0,2.0,0.0,62.0,2.0
2,2026,4,1.0,2.0,5.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,1.0
3,2024,1,1.0,29.0,56.0,18.0,0.0,23.0,6.0,6.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,14.0,2.0,0.0,0.0,4.0,0.0,22.0,0.0,0.0,0.0,6.0,3.0,0.0,91.0,2.0
3,2024,2,0.0,25.0,65.0,7.0,0.0,31.0,2.0,12.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,1.0,13.0,2.0,0.0,86.0,2.0
3,2024,3,0.0,31.0,60.0,5.0,0.0,45.0,4.0,10.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,4.0,0.0,0.0,2.0,0.0,27.0,0.0,0.0,1.0,4.0,2.0,1.0,106.0,1.0
3,2024,4,0.0,27.0,59.0,11.0,1.0,43.0,9.0,11.0,44.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,1.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0,0.0,10.0,2.0,0.0,108.0,5.0
3,2024,5,1.0,39.0,77.0,30.0,0.0,39.0,3.0,11.0,28.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,23.0,6.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,4.0,5.0,1.0,128.0,4.0
3,2024,6,0.0,30.0,76.0,18.0,0.0,32.0,2.0,14.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,43.0,2.0,0.0,0.0,3.0,0.0,16.0,0.0,0.0,0.0,17.0,6.0,0.0,126.0,4.0
3,2024,7,0.0,30.0,90.0,17.0,0.0,36.0,1.0,13.0,18.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,26.0,1.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,1.0,14.0,5.0,1.0,148.0,2.0
3,2024,8,0.0,45.0,67.0,15.0,0.0,24.0,7.0,11.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,3.0,10.0,3.0,1.0,154.0,3.0
3,2024,9,0.0,28.0,92.0,14.0,0.0,40.0,4.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,9.0,1.0,1.0,149.0,4.0
3,2024,10,0.0,35.0,75.0,18.0,0.0,30.0,3.0,7.0,34.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,13.0,2.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,10.0,1.0,1.0,123.0,3.0
3,2024,11,0.0,29.0,55.0,16.0,0.0,33.0,2.0,10.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,2.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,1.0,12.0,1.0,1.0,102.0,2.0
3,2024,12,1.0,29.0,64.0,8.0,0.0,27.0,4.0,16.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,6.0,2.0,2.0,115.0,2.0
3,2025,1,0.0,28.0,51.0,12.0,0.0,18.0,4.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,3.0,3.0,9.0,0.0,88.0,5.0
3,2025,2,1.0,31.0,67.0,14.0,0.0,19.0,3.0,6.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,5.0,3.0,2.0,88.0,2.0
3,2025,3,1.0,31.0,70.0,12.0,0.0,11.0,4.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,2.0,4.0,0.0,79.0,4.0
3,2025,4,0.0,11.0,26.0,10.0,0.0,9.0,3.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,1.0,0.0,43.0,2.0
3,2025,5,0.0,25.0,51.0,14.0,0.0,37.0,5.0,3.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,2.0,0.0,23.0,0.0,0.0,0.0,9.0,2.0,1.0,125.0,2.0
3,2025,6,2.0,53.0,147.0,38.0,0.0,60.0,12.0,2.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,4.0,0.0,32.0,0.0,0.0,2.0,14.0,7.0,1.0,261.0,2.0
3,2025,7,4.0,44.0,88.0,24.0,0.0,37.0,10.0,12.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,1.0,13.0,9.0,1.0,148.0,6.0
3,2025,8,0.0,40.0,64.0,19.0,0.0,34.0,2.0,11.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,6.0,0.0,0.0,96.0,5.0
3,2025,9,0.0,26.0,49.0,16.0,0.0,32.0,4.0,7.0,27.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,21.0,3.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,11.0,2.0,0.0,98.0,2.0
3,2025,10,0.0,33.0,64.0,16.0,0.0,67.0,3.0,12.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,8.0,0.0,0.0,2.0,0.0,17.0,0.0,0.0,0.0,6.0,5.0,1.0,138.0,1.0
3,2025,11,0.0,26.0,74.0,8.0,0.0,30.0,2.0,9.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,10.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,10.0,2.0,0.0,102.0,0.0
3,2025,12,0.0,26.0,49.0,19.0,0.0,19.0,1.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,3.0,0.0,85.0,0.0
3,2026,1,0.0,20.0,43.0,14.0,0.0,32.0,5.0,3.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,3.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,6.0,1.0,1.0,90.0,3.0
3,2026,2,1.0,38.0,67.0,12.0,0.0,18.0,5.0,16.0,28.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,7.0,3.0,1.0,100.0,0.0
3,2026,3,0.0,35.0,62.0,19.0,0.0,42.0,4.0,16.0,20.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,20.0,11.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,6.0,4.0,0.0,82.0,1.0
3,2026,4,0.0,3.0,4.0,20.0,0.0,10.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
4,2024,1,0.0,10.0,30.0,8.0,0.0,16.0,2.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,1.0,0.0,49.0,1.0
4,2024,2,0.0,12.0,29.0,11.0,0.0,19.0,1.0,7.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,1.0,12.0,0.0,0.0,35.0,1.0
4,2024,3,0.0,14.0,23.0,8.0,0.0,16.0,0.0,6.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,2.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,2.0,1.0,1.0,1.0,44.0,0.0
4,2024,4,0.0,18.0,21.0,7.0,0.0,18.0,1.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,12.0,3.0,0.0,50.0,1.0
4,2024,5,0.0,16.0,24.0,5.0,0.0,27.0,1.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,4.0,1.0,0.0,44.0,2.0
4,2024,6,0.0,10.0,20.0,6.0,0.0,15.0,2.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,4.0,1.0,0.0,45.0,0.0
4,2024,7,0.0,12.0,31.0,8.0,0.0,18.0,1.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0,2.0,1.0,57.0,2.0
4,2024,8,1.0,15.0,27.0,6.0,0.0,20.0,0.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,1.0,0.0,0.0,54.0,0.0
4,2024,9,0.0,7.0,30.0,11.0,0.0,18.0,2.0,2.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,1.0,1.0,0.0,10.0,0.0,0.0,1.0,5.0,0.0,0.0,61.0,0.0
4,2024,10,0.0,17.0,24.0,15.0,0.0,27.0,1.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,0.0,7.0,0.0,1.0,0.0,2.0,2.0,1.0,60.0,0.0
4,2024,11,0.0,11.0,30.0,17.0,0.0,10.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0,0.0,0.0,46.0,0.0
4,2024,12,0.0,6.0,21.0,9.0,0.0,14.0,1.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,42.0,1.0
4,2025,1,0.0,11.0,18.0,4.0,0.0,13.0,1.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,3.0,2.0,0.0,62.0,1.0
4,2025,2,0.0,15.0,20.0,6.0,0.0,10.0,1.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,1.0,1.0,0.0,1.0,30.0,1.0
4,2025,3,0.0,9.0,24.0,4.0,0.0,12.0,1.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,34.0,2.0
4,2025,4,0.0,8.0,12.0,4.0,0.0,16.0,0.0,2.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,2.0
4,2025,5,0.0,8.0,27.0,3.0,0.0,14.0,1.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,49.0,0.0
4,2025,6,0.0,18.0,33.0,16.0,0.0,26.0,1.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,4.0,6.0,0.0,107.0,2.0
4,2025,7,2.0,10.0,11.0,14.0,0.0,13.0,0.0,7.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,1.0,3.0,4.0,0.0,57.0,0.0
4,2025,8,0.0,9.0,25.0,5.0,0.0,19.0,3.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,3.0,3.0,0.0,43.0,3.0
4,2025,9,0.0,12.0,26.0,10.0,0.0,2.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,58.0,0.0
4,2025,10,0.0,21.0,31.0,11.0,0.0,23.0,2.0,8.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,4.0,0.0,16.0,0.0,0.0,0.0,2.0,4.0,0.0,61.0,0.0
4,2025,11,0.0,12.0,27.0,8.0,0.0,17.0,0.0,6.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,1.0,49.0,1.0
4,2025,12,0.0,9.0,16.0,5.0,0.0,15.0,2.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,42.0,2.0
4,2026,1,0.0,12.0,22.0,11.0,0.0,10.0,2.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,1.0,2.0,0.0,36.0,0.0
4,2026,2,0.0,13.0,22.0,6.0,0.0,9.0,4.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,2.0,0.0,21.0,0.0,0.0,3.0,3.0,0.0,2.0,55.0,0.0
4,2026,3,0.0,10.0,28.0,8.0,0.0,14.0,6.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,2.0,2.0,60.0,0.0
4,2026,4,0.0,0.0,1.0,14.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0
5,2024,1,0.0,6.0,12.0,5.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,6.0,1.0,0.0,21.0,0.0
5,2024,2,0.0,8.0,16.0,4.0,0.0,10.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0,0.0,0.0,28.0,0.0
5,2024,3,0.0,8.0,14.0,7.0,0.0,8.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,1.0,37.0,0.0
5,2024,4,0.0,6.0,9.0,12.0,0.0,16.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,3.0,2.0,0.0,27.0,1.0
5,2024,5,0.0,6.0,10.0,15.0,0.0,26.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,34.0,1.0
5,2024,6,0.0,4.0,15.0,10.0,0.0,26.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,1.0,1.0,47.0,0.0
5,2024,7,0.0,6.0,10.0,9.0,0.0,12.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,39.0,1.0
