Community Area,Year,Month,AGGRAVATED ASSAULT FIREARM,AGGRAVATED ASSAULT NO FIREARM,ALL OTHER OFFENSES,ARSON,BURGLARY NON-RESIDENTIAL,BURGLARY RESIDENTIAL,DISORDERLY CONDUCT,DRIVING UNDER THE INFLUENCE,EMBEZZLEMENT,FORGERY AND COUNTERFEITING,FRAUD,GAMBLING VIOLATIONS,HOMICIDE - CRIMINAL,HOMICIDE - JUSTIFIABLE,LIQUOR LAW VIOLATIONS,MOTOR VEHICLE THEFT,NARCOTIC / DRUG LAW VIOLATIONS,OFFENSES AGAINST FAMILY AND CHILDREN,OTHER ASSAULTS,OTHER SEX OFFENSES (NOT COMMERCIALIZED),PROSTITUTION AND COMMERCIALIZED VICE,PUBLIC DRUNKENNESS,RAPE,RECEIVING STOLEN PROPERTY,ROBBERY FIREARM,ROBBERY NO FIREARM,THEFT FROM VEHICLE,THEFTS,VAGRANCY/LOITERING,VANDALISM/CRIMINAL MISCHIEF,WEAPON VIOLATIONS
22,2024,4,25.0,48.0,76.0,6.0,7.0,53.0,3.0,8.0,0.0,1.0,48.0,0.0,0.0,0.0,2.0,70.0,21.0,2.0,229.0,3.0,0.0,1.0,5.0,4.0,12.0,25.0,68.0,167.0,0.0,98.0,21.0
22,2024,5,32.0,44.0,60.0,5.0,10.0,34.0,3.0,2.0,1.0,0.0,40.0,0.0,1.0,0.0,0.0,84.0,21.0,1.0,241.0,7.0,0.0,0.0,8.0,9.0,12.0,20.0,69.0,156.0,0.0,107.0,35.0
22,2024,6,26.0,50.0,77.0,5.0,8.0,55.0,7.0,3.0,2.0,0.0,53.0,0.0,4.0,0.0,0.0,104.0,25.0,0.0,223.0,1.0,0.0,0.0,5.0,3.0,10.0,20.0,56.0,159.0,0.0,111.0,18.0
22,2024,7,22.0,45.0,137.0,1.0,6.0,39.0,1.0,2.0,0.0,0.0,50.0,0.0,3.0,0.0,0.0,79.0,7.0,0.0,223.0,4.0,0.0,1.0,5.0,10.0,18.0,21.0,79.0,155.0,0.0,86.0,33.0
22,2024,8,24.0,34.0,86.0,3.0,6.0,37.0,6.0,0.0,0.0,0.0,54.0,0.0,2.0,0.0,0.0,89.0,9.0,0.0,217.0,6.0,0.0,0.0,4.0,8.0,13.0,25.0,64.0,142.0,0.0,93.0,28.0
22,2024,9,23.0,38.0,79.0,5.0,12.0,56.0,2.0,4.0,0.0,0.0,57.0,0.0,0.0,0.0,1.0,73.0,16.0,1.0,227.0,9.0,0.0,0.0,6.0,8.0,18.0,17.0,42.0,139.0,0.0,87.0,24.0
22,2024,10,15.0,39.0,68.0,6.0,16.0,49.0,6.0,2.0,0.0,1.0,41.0,0.0,1.0,0.0,2.0,86.0,20.0,0.0,214.0,9.0,0.0,1.0,8.0,2.0,9.0,15.0,78.0,159.0,0.0,89.0,23.0
22,2024,11,28.0,39.0,67.0,2.0,7.0,35.0,17.0,8.0,0.0,0.0,39.0,0.0,3.0,0.0,0.0,61.0,14.0,0.0,187.0,8.0,0.0,0.0,3.0,8.0,18.0,16.0,47.0,148.0,0.0,88.0,21.0
22,2024,12,16.0,30.0,80.0,7.0,9.0,30.0,3.0,4.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,58.0,13.0,1.0,216.0,2.0,0.0,0.0,5.0,3.0,15.0,11.0,37.0,137.0,0.0,73.0,19.0
22,2025,1,12.0,27.0,66.0,1.0,4.0,40.0,5.0,5.0,1.0,0.0,55.0,0.0,5.0,0.0,0.0,55.0,17.0,0.0,210.0,5.0,0.0,0.0,6.0,9.0,9.0,9.0,43.0,135.0,0.0,74.0,24.0
22,2025,2,18.0,34.0,58.0,4.0,11.0,25.0,9.0,1.0,0.0,0.0,34.0,0.0,3.0,0.0,0.0,51.0,11.0,0.0,165.0,6.0,0.0,0.0,5.0,5.0,10.0,13.0,28.0,127.0,0.0,71.0,21.0
22,2025,3,14.0,32.0,66.0,5.0,4.0,30.0,22.0,3.0,1.0,0.0,36.0,0.0,0.0,0.0,0.0,61.0,8.0,0.0,179.0,4.0,0.0,0.0,3.0,2.0,6.0,9.0,49.0,115.0,0.0,82.0,17.0
22,2025,4,16.0,38.0,83.0,3.0,6.0,42.0,17.0,4.0,0.0,0.0,49.0,0.0,1.0,0.0,0.0,76.0,14.0,0.0,225.0,2.0,0.0,0.0,7.0,2.0,3.0,18.0,62.0,150.0,0.0,105.0,18.0
22,2025,5,17.0,47.0,75.0,5.0,3.0,28.0,14.0,7.0,1.0,0.0,38.0,0.0,1.0,0.0,0.0,86.0,15.0,0.0,225.0,2.0,0.0,0.0,4.0,8.0,4.0,17.0,54.0,125.0,0.0,113.0,14.0
22,2025,6,27.0,29.0,100.0,4.0,5.0,36.0,23.0,6.0,2.0,0.0,57.0,0.0,5.0,0.0,0.0,112.0,27.0,0.0,214.0,3.0,0.0,1.0,8.0,5.0,8.0,16.0,73.0,133.0,0.0,101.0,13.0
22,2025,7,23.0,45.0,88.0,9.0,3.0,42.0,5.0,3.0,2.0,0.0,51.0,0.0,1.0,0.0,0.0,88.0,15.0,1.0,206.0,13.0,0.0,1.0,9.0,7.0,13.0,22.0,68.0,140.0,0.0,124.0,14.0
22,2025,8,28.0,48.0,137.0,4.0,6.0,57.0,13.0,9.0,0.0,0.0,149.0,0.0,3.0,0.0,0.0,107.0,14.0,1.0,181.0,2.0,0.0,0.0,3.0,5.0,10.0,21.0,72.0,132.0,0.0,74.0,22.0
22,2025,9,20.0,51.0,95.0,2.0,11.0,38.0,14.0,6.0,0.0,0.0,47.0,0.0,3.0,0.0,0.0,122.0,18.0,0.0,199.0,1.0,0.0,0.0,7.0,5.0,9.0,20.0,54.0,153.0,0.0,100.0,24.0
22,2025,10,17.0,54.0,94.0,3.0,10.0,45.0,6.0,9.0,0.0,0.0,49.0,0.0,5.0,0.0,0.0,111.0,24.0,1.0,225.0,2.0,0.0,0.0,13.0,6.0,8.0,23.0,71.0,188.0,0.0,74.0,26.0
22,2025,11,12.0,56.0,102.0,7.0,5.0,35.0,4.0,7.0,0.0,0.0,52.0,0.0,1.0,0.0,0.0,73.0,11.0,0.0,214.0,1.0,0.0,0.0,2.0,6.0,8.0,24.0,56.0,142.0,0.0,82.0,22.0
22,2025,12,20.0,31.0,91.0,1.0,3.0,35.0,7.0,15.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,57.0,20.0,0.0,177.0,2.0,0.0,0.0,4.0,3.0,13.0,11.0,43.0,132.0,0.0,85.0,24.0
22,2026,1,13.0,39.0,88.0,4.0,2.0,34.0,9.0,13.0,1.0,1.0,27.0,0.0,1.0,0.0,0.0,38.0,20.0,1.0,165.0,3.0,0.0,1.0,6.0,6.0,12.0,16.0,35.0,125.0,0.0,64.0,23.0
22,2026,2,11.0,35.0,103.0,3.0,2.0,34.0,4.0,9.0,0.0,1.0,37.0,0.0,2.0,0.0,0.0,39.0,19.0,0.0,183.0,1.0,0.0,0.0,5.0,5.0,4.0,11.0,39.0,102.0,0.0,56.0,15.0
22,2026,3,25.0,61.0,249.0,5.0,2.0,43.0,30.0,14.0,1.0,0.0,31.0,0.0,0.0,0.0,0.0,48.0,21.0,1.0,233.0,4.0,0.0,1.0,6.0,6.0,4.0,13.0,45.0,165.0,0.0,80.0,22.0
22,2026,4,17.0,54.0,253.0,5.0,6.0,28.0,9.0,10.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,63.0,19.0,1.0,219.0,2.0,0.0,1.0,4.0,2.0,11.0,24.0,58.0,172.0,0.0,100.0,25.0
24,2024,1,15.0,31.0,94.0,6.0,6.0,12.0,5.0,2.0,1.0,0.0,21.0,0.0,2.0,0.0,1.0,59.0,155.0,1.0,112.0,1.0,4.0,0.0,2.0,10.0,18.0,22.0,32.0,130.0,0.0,48.0,13.0
24,2024,2,13.0,19.0,125.0,7.0,3.0,6.0,1.0,8.0,2.0,0.0,30.0,0.0,2.0,0.0,1.0,36.0,101.0,1.0,107.0,3.0,2.0,0.0,5.0,17.0,9.0,25.0,17.0,138.0,0.0,48.0,19.0
24,2024,3,17.0,15.0,108.0,6.0,4.0,11.0,1.0,11.0,0.0,0.0,31.0,0.0,2.0,0.0,1.0,34.0,115.0,1.0,110.0,4.0,6.0,0.0,3.0,16.0,10.0,18.0,25.0,143.0,0.0,60.0,13.0
24,2024,4,13.0,21.0,91.0,8.0,3.0,9.0,2.0,4.0,0.0,0.0,27.0,0.0,3.0,0.0,1.0,48.0,83.0,0.0,122.0,7.0,6.0,1.0,3.0,18.0,15.0,17.0,27.0,122.0,0.0,55.0,25.0
24,2024,5,16.0,34.0,72.0,10.0,9.0,9.0,4.0,13.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,55.0,94.0,0.0,132.0,4.0,0.0,1.0,2.0,13.0,13.0,22.0,22.0,160.0,0.0,55.0,32.0
24,2024,6,11.0,38.0,80.0,4.0,6.0,17.0,2.0,9.0,2.0,1.0,143.0,0.0,1.0,0.0,0.0,51.0,95.0,0.0,112.0,4.0,0.0,0.0,1.0,12.0,9.0,20.0,32.0,163.0,0.0,69.0,14.0
24,2024,7,22.0,47.0,154.0,8.0,6.0,14.0,5.0,22.0,0.0,0.0,119.0,0.0,3.0,0.0,1.0,70.0,119.0,0.0,125.0,2.0,6.0,0.0,3.0,14.0,9.0,22.0,22.0,157.0,0.0,58.0,25.0
24,2024,8,17.0,51.0,88.0,4.0,5.0,12.0,4.0,14.0,0.0,1.0,72.0,0.0,3.0,0.0,0.0,82.0,108.0,0.0,135.0,2.0,21.0,0.0,1.0,27.0,13.0,26.0,33.0,148.0,0.0,61.0,13.0
24,2024,9,31.0,37.0,88.0,3.0,11.0,21.0,4.0,10.0,2.0,1.0,32.0,0.0,0.0,0.0,0.0,61.0,137.0,1.0,137.0,7.0,12.0,0.0,1.0,15.0,13.0,31.0,24.0,127.0,0.0,50.0,19.0
24,2024,10,11.0,34.0,140.0,4.0,8.0,14.0,4.0,8.0,2.0,0.0,34.0,0.0,2.0,0.0,1.0,61.0,151.0,1.0,124.0,3.0,25.0,0.0,6.0,13.0,12.0,26.0,35.0,140.0,0.0,59.0,12.0
24,2024,11,14.0,34.0,84.0,6.0,9.0,10.0,1.0,5.0,2.0,0.0,42.0,0.0,4.0,0.0,1.0,61.0,92.0,0.0,104.0,6.0,8.0,0.0,4.0,12.0,7.0,19.0,18.0,112.0,0.0,54.0,16.0
24,2024,12,6.0,25.0,77.0,2.0,9.0,16.0,1.0,7.0,3.0,0.0,56.0,0.0,1.0,0.0,1.0,40.0,98.0,2.0,132.0,2.0,1.0,0.0,2.0,11.0,11.0,15.0,14.0,123.0,0.0,59.0,28.0
24,2025,1,8.0,23.0,87.0,9.0,7.0,12.0,3.0,8.0,3.0,0.0,26.0,0.0,2.0,0.0,0.0,43.0,97.0,0.0,112.0,7.0,4.0,2.0,1.0,12.0,7.0,17.0,26.0,127.0,1.0,41.0,19.0
24,2025,2,11.0,30.0,114.0,2.0,6.0,5.0,6.0,7.0,1.0,0.0,41.0,0.0,0.0,0.0,0.0,38.0,85.0,0.0,99.0,3.0,0.0,1.0,3.0,12.0,6.0,15.0,11.0,91.0,0.0,43.0,16.0
24,2025,3,11.0,30.0,118.0,7.0,8.0,12.0,30.0,9.0,2.0,0.0,20.0,0.0,2.0,0.0,0.0,33.0,77.0,1.0,94.0,1.0,1.0,1.0,3.0,4.0,3.0,15.0,30.0,121.0,0.0,46.0,11.0
24,2025,4,20.0,38.0,177.0,3.0,9.0,6.0,24.0,5.0,0.0,0.0,27.0,0.0,1.0,0.0,1.0,43.0,119.0,0.0,108.0,6.0,0.0,1.0,3.0,5.0,9.0,14.0,36.0,160.0,0.0,65.0,15.0
24,2025,5,16.0,34.0,263.0,7.0,8.0,15.0,25.0,6.0,1.0,0.0,25.0,0.0,4.0,0.0,0.0,60.0,110.0,1.0,111.0,4.0,8.0,0.0,1.0,6.0,7.0,11.0,33.0,170.0,1.0,69.0,20.0
24,2025,6,20.0,38.0,218.0,3.0,14.0,20.0,35.0,4.0,0.0,0.0,86.0,0.0,3.0,0.0,0.0,64.0,77.0,1.0,108.0,3.0,3.0,4.0,3.0,8.0,9.0,16.0,33.0,193.0,7.0,61.0,19.0
24,2025,7,14.0,40.0,205.0,8.0,20.0,19.0,27.0,4.0,1.0,0.0,80.0,0.0,2.0,0.0,0.0,67.0,66.0,0.0,110.0,2.0,3.0,2.0,2.0,9.0,11.0,15.0,27.0,187.0,5.0,49.0,31.0
24,2025,8,14.0,41.0,206.0,2.0,12.0,22.0,50.0,3.0,0.0,0.0,67.0,0.0,1.0,0.0,0.0,93.0,102.0,1.0,107.0,2.0,6.0,8.0,7.0,12.0,3.0,26.0,35.0,174.0,9.0,61.0,24.0
24,2025,9,17.0,47.0,314.0,5.0,9.0,25.0,22.0,10.0,1.0,1.0,28.0,0.0,2.0,0.0,0.0,82.0,86.0,1.0,138.0,1.0,3.0,2.0,5.0,10.0,7.0,15.0,29.0,179.0,6.0,60.0,14.0
24,2025,10,13.0,32.0,284.0,3.0,5.0,18.0,22.0,4.0,0.0,0.0,48.0,0.0,2.0,0.0,0.0,72.0,68.0,0.0,118.0,2.0,11.0,7.0,7.0,5.0,8.0,19.0,31.0,209.0,1.0,66.0,22.0
24,2025,11,14.0,37.0,193.0,3.0,6.0,17.0,19.0,6.0,0.0,0.0,21.0,0.0,2.0,0.0,0.0,44.0,79.0,0.0,107.0,0.0,0.0,8.0,3.0,10.0,4.0,13.0,26.0,166.0,0.0,48.0,21.0
24,2025,12,10.0,31.0,160.0,7.0,6.0,11.0,22.0,12.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,30.0,48.0,1.0,123.0,3.0,9.0,4.0,4.0,6.0,8.0,14.0,20.0,156.0,0.0,54.0,17.0
24,2026,1,10.0,26.0,136.0,3.0,8.0,9.0,19.0,8.0,1.0,0.0,18.0,0.0,2.0,0.0,0.0,48.0,63.0,1.0,107.0,2.0,1.0,5.0,2.0,4.0,5.0,8.0,24.0,170.0,0.0,48.0,27.0
24,2026,2,5.0,17.0,129.0,9.0,6.0,8.0,19.0,6.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,36.0,49.0,0.0,105.0,0.0,3.0,0.0,2.0,7.0,7.0,18.0,16.0,148.0,0.0,37.0,25.0
24,2026,3,10.0,30.0,213.0,4.0,4.0,17.0,38.0,5.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,44.0,61.0,0.0,143.0,4.0,0.0,10.0,4.0,8.0,2.0,15.0,20.0,171.0,43.0,69.0,22.0
24,2026,4,18.0,42.0,242.0,4.0,7.0,13.0,48.0,9.0,2.0,0.0,16.0,0.0,4.0,0.0,1.0,53.0,69.0,0.0,152.0,3.0,6.0,39.0,5.0,6.0,2.0,23.0,24.0,151.0,153.0,64.0,21.0
25,2024,1,28.0,38.0,165.0,3.0,15.0,13.0,0.0,6.0,1.0,1.0,40.0,0.0,1.0,0.0,3.0,48.0,51.0,0.0,143.0,21.0,3.0,0.0,2.0,13.0,19.0,14.0,25.0,98.0,0.0,57.0,23.0
25,2024,2,15.0,30.0,191.0,7.0,12.0,17.0,4.0,4.0,0.0,2.0,40.0,0.0,2.0,0.0,1.0,47.0,51.0,1.0,115.0,17.0,4.0,0.0,2.0,3.0,13.0,17.0,19.0,80.0,0.0,63.0,26.0
25,2024,3,23.0,34.0,106.0,4.0,9.0,11.0,0.0,3.0,0.0,0.0,28.0,0.0,2.0,0.0,1.0,35.0,41.0,0.0,130.0,23.0,8.0,0.0,3.0,12.0,10.0,13.0,24.0,123.0,0.0,52.0,27.0
25,2024,4,26.0,29.0,116.0,3.0,15.0,15.0,1.0,7.0,0.0,0.0,28.0,0.0,2.0,0.0,0.0,33.0,43.0,0.0,149.0,22.0,7.0,0.0,4.0,8.0,15.0,17.0,36.0,121.0,0.0,66.0,28.0
25,2024,5,22.0,37.0,207.0,8.0,16.0,14.0,3.0,17.0,1.0,0.0,29.0,0.0,1.0,0.0,2.0,48.0,18.0,3.0,167.0,45.0,17.0,2.0,3.0,8.0,10.0,15.0,39.0,144.0,0.0,52.0,32.0
25,2024,6,27.0,45.0,153.0,8.0,6.0,17.0,1.0,36.0,0.0,0.0,34.0,0.0,2.0,0.0,3.0,83.0,19.0,0.0,163.0,29.0,4.0,0.0,5.0,8.0,11.0,21.0,34.0,118.0,0.0,72.0,30.0
25,2024,7,24.0,48.0,154.0,8.0,4.0,18.0,3.0,17.0,0.0,1.0,40.0,0.0,2.0,0.0,3.0,60.0,43.0,1.0,155.0,31.0,4.0,4.0,2.0,9.0,11.0,25.0,44.0,110.0,0.0,66.0,30.0
25,2024,8,30.0,47.0,215.0,6.0,16.0,17.0,7.0,30.0,0.0,0.0,48.0,0.0,5.0,0.0,1.0,68.0,27.0,0.0,132.0,57.0,4.0,0.0,4.0,10.0,10.0,14.0,25.0,116.0,0.0,63.0,17.0
25,2024,9,28.0,38.0,167.0,6.0,14.0,19.0,0.0,29.0,0.0,0.0,34.0,0.0,4.0,0.0,2.0,52.0,24.0,0.0,147.0,31.0,0.0,0.0,4.0,9.0,13.0,17.0,26.0,113.0,0.0,71.0,23.0
25,2024,10,23.0,55.0,216.0,7.0,11.0,22.0,3.0,4.0,0.0,0.0,42.0,0.0,2.0,0.0,0.0,39.0,25.0,1.0,131.0,25.0,0.0,0.0,3.0,10.0,17.0,20.0,46.0,111.0,0.0,65.0,23.0
25,2024,11,24.0,50.0,163.0,5.0,5.0,13.0,3.0,6.0,0.0,0.0,33.0,0.0,1.0,0.0,1.0,40.0,30.0,0.0,133.0,38.0,0.0,0.0,5.0,14.0,12.0,20.0,31.0,127.0,1.0,57.0,17.0
25,2024,12,21.0,33.0,136.0,6.0,8.0,12.0,2.0,10.0,0.0,0.0,49.0,0.0,4.0,0.0,1.0,48.0,30.0,0.0,103.0,22.0,0.0,0.0,3.0,10.0,8.0,13.0,29.0,102.0,0.0,50.0,13.0
25,2025,1,17.0,29.0,193.0,7.0,7.0,17.0,3.0,5.0,0.0,0.0,52.0,0.0,2.0,0.0,1.0,41.0,32.0,0.0,124.0,35.0,3.0,0.0,1.0,7.0,14.0,8.0,18.0,113.0,0.0,50.0,35.0
25,2025,2,18.0,28.0,165.0,6.0,7.0,9.0,3.0,7.0,0.0,0.0,42.0,0.0,1.0,0.0,0.0,44.0,29.0,0.0,108.0,39.0,2.0,0.0,2.0,6.0,11.0,20.0,27.0,98.0,0.0,40.0,17.0
25,2025,3,20.0,28.0,217.0,5.0,3.0,13.0,2.0,5.0,2.0,0.0,29.0,0.0,3.0,0.0,0.0,38.0,27.0,0.0,113.0,36.0,0.0,0.0,2.0,4.0,7.0,12.0,29.0,94.0,0.0,42.0,18.0
25,2025,4,18.0,40.0,230.0,3.0,2.0,8.0,5.0,7.0,0.0,0.0,28.0,0.0,1.0,0.0,1.0,43.0,14.0,0.0,144.0,45.0,0.0,0.0,7.0,7.0,8.0,9.0,39.0,97.0,0.0,67.0,16.0
25,2025,5,17.0,44.0,200.0,4.0,4.0,15.0,3.0,14.0,0.0,0.0,36.0,0.0,6.0,0.0,1.0,49.0,18.0,1.0,145.0,33.0,6.0,0.0,6.0,13.0,12.0,12.0,34.0,102.0,0.0,52.0,10.0
25,2025,6,22.0,45.0,217.0,5.0,5.0,17.0,1.0,1.0,1.0,0.0,42.0,0.0,1.0,0.0,0.0,47.0,13.0,0.0,139.0,28.0,3.0,0.0,4.0,10.0,9.0,11.0,41.0,100.0,0.0,58.0,22.0
25,2025,7,28.0,48.0,182.0,4.0,9.0,23.0,2.0,3.0,1.0,0.0,34.0,0.0,1.0,0.0,0.0,65.0,18.0,0.0,161.0,7.0,15.0,0.0,2.0,15.0,10.0,20.0,25.0,101.0,0.0,72.0,21.0
25,2025,8,14.0,42.0,209.0,6.0,10.0,21.0,3.0,6.0,0.0,1.0,26.0,0.0,2.0,0.0,0.0,77.0,20.0,1.0,157.0,22.0,3.0,0.0,7.0,5.0,7.0,18.0,30.0,91.0,0.0,62.0,21.0
25,2025,9,10.0,55.0,284.0,5.0,5.0,16.0,3.0,6.0,0.0,0.0,15.0,0.0,2.0,0.0,2.0,64.0,23.0,3.0,153.0,9.0,5.0,0.0,9.0,5.0,6.0,6.0,38.0,96.0,0.0,70.0,11.0
25,2025,10,18.0,39.0,296.0,9.0,13.0,15.0,7.0,5.0,2.0,0.0,33.0,0.0,0.0,0.0,0.0,52.0,30.0,0.0,120.0,32.0,0.0,0.0,8.0,5.0,10.0,18.0,43.0,105.0,0.0,61.0,23.0
25,2025,11,20.0,43.0,221.0,7.0,4.0,12.0,0.0,5.0,0.0,0.0,23.0,0.0,2.0,0.0,0.0,39.0,21.0,1.0,144.0,33.0,9.0,0.0,4.0,4.0,7.0,13.0,48.0,115.0,0.0,66.0,9.0
25,2025,12,18.0,41.0,234.0,9.0,7.0,12.0,8.0,11.0,0.0,0.0,28.0,0.0,4.0,0.0,0.0,56.0,21.0,2.0,127.0,37.0,2.0,0.0,7.0,2.0,8.0,10.0,30.0,95.0,0.0,70.0,13.0
25,2026,1,16.0,35.0,219.0,3.0,4.0,8.0,2.0,6.0,0.0,0.0,19.0,0.0,0.0,0.0,3.0,47.0,14.0,0.0,136.0,36.0,3.0,0.0,5.0,5.0,7.0,10.0,24.0,79.0,0.0,52.0,22.0
25,2026,2,12.0,34.0,225.0,3.0,3.0,8.0,1.0,6.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,28.0,29.0,0.0,113.0,20.0,3.0,0.0,6.0,5.0,4.0,10.0,31.0,74.0,0.0,49.0,11.0
25,2026,3,19.0,32.0,228.0,3.0,1.0,14.0,9.0,6.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,57.0,24.0,2.0,135.0,27.0,6.0,2.0,6.0,8.0,7.0,20.0,34.0,109.0,2.0,61.0,20.0
25,2026,4,11.0,46.0,186.0,7.0,7.0,15.0,5.0,2.0,0.0,0.0,38.0,0.0,2.0,0.0,0.0,52.0,43.0,0.0,174.0,44.0,3.0,0.0,4.0,7.0,6.0,14.0,40.0,108.0,6.0,61.0,22.0
26,2024,1,7.0,14.0,25.0,1.0,24.0,26.0,1.0,2.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,69.0,3.0,0.0,64.0,3.0,1.0,0.0,2.0,2.0,7.0,9.0,59.0,99.0,0.0,49.0,11.0
26,2024,2,6.0,12.0,63.0,1.0,1.0,20.0,0.0,4.0,1.0,0.0,29.0,0.0,0.0,0.0,0.0,85.0,3.0,3.0,72.0,6.0,0.0,0.0,1.0,1.0,4.0,11.0,44.0,70.0,0.0,42.0,4.0
26,2024,3,7.0,14.0,45.0,3.0,13.0,26.0,0.0,6.0,0.0,0.0,32.0,0.0,1.0,0.0,0.0,68.0,2.0,0.0,87.0,2.0,0.0,0.0,0.0,2.0,5.0,7.0,71.0,110.0,0.0,51.0,4.0
26,2024,4,14.0,15.0,43.0,2.0,12.0,15.0,0.0,6.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,78.0,5.0,0.0,78.0,3.0,0.0,4.0,4.0,6.0,4.0,6.0,84.0,102.0,0.0,52.0,4.0
26,2024,5,9.0,16.0,34.0,4.0,11.0,23.0,2.0,3.0,0.0,1.0,30.0,0.0,0.0,0.0,1.0,71.0,1.0,0.0,85.0,5.0,3.0,0.0,1.0,2.0,6.0,9.0,111.0,108.0,0.0,56.0,7.0
26,2024,6,7.0,17.0,33.0,6.0,7.0,20.0,0.0,5.0,0.0,1.0,40.0,0.0,2.0,0.0,1.0,76.0,2.0,0.0,80.0,2.0,5.0,0.0,0.0,5.0,10.0,7.0,134.0,129.0,0.0,65.0,6.0
26,2024,7,7.0,26.0,61.0,2.0,13.0,20.0,1.0,3.0,0.0,0.0,66.0,0.0,1.0,0.0,0.0,81.0,3.0,0.0,66.0,2.0,2.0,1.0,4.0,9.0,15.0,11.0,70.0,110.0,0.0,48.0,7.0
26,2024,8,11.0,20.0,31.0,3.0,13.0,12.0,2.0,6.0,1.0,1.0,36.0,0.0,2.0,0.0,0.0,89.0,2.0,0.0,73.0,4.0,0.0,1.0,2.0,3.0,10.0,18.0,74.0,123.0,0.0,74.0,7.0
26,2024,9,8.0,19.0,40.0,3.0,11.0,16.0,1.0,1.0,0.0,0.0,31.0,0.0,1.0,0.0,0.0,82.0,3.0,0.0,87.0,2.0,8.0,0.0,4.0,8.0,9.0,10.0,55.0,120.0,0.0,47.0,7.0
26,2024,10,10.0,20.0,42.0,5.0,10.0,22.0,1.0,2.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,115.0,5.0,0.0,83.0,1.0,5.0,1.0,0.0,14.0,7.0,13.0,78.0,136.0,0.0,50.0,6.0
26,2024,11,5.0,6.0,50.0,3.0,11.0,24.0,0.0,2.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,94.0,4.0,0.0,78.0,5.0,1.0,0.0,2.0,4.0,4.0,8.0,38.0,129.0,0.0,47.0,6.0
26,2024,12,7.0,12.0,28.0,5.0,6.0,7.0,1.0,5.0,1.0,1.0,26.0,1.0,1.0,0.0,0.0,68.0,6.0,0.0,66.0,2.0,3.0,0.0,2.0,5.0,6.0,9.0,46.0,109.0,0.0,41.0,8.0
26,2025,1,5.0,18.0,34.0,4.0,13.0,21.0,2.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,55.0,6.0,0.0,80.0,0.0,0.0,0.0,1.0,5.0,5.0,11.0,44.0,117.0,0.0,49.0,7.0
26,2025,2,10.0,13.0,28.0,2.0,13.0,15.0,4.0,3.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,56.0,7.0,0.0,58.0,1.0,0.0,1.0,1.0,2.0,6.0,8.0,44.0,101.0,0.0,38.0,9.0
26,2025,3,8.0,13.0,35.0,1.0,10.0,9.0,0.0,2.0,1.0,0.0,22.0,0.0,1.0,0.0,0.0,73.0,2.0,0.0,70.0,3.0,2.0,2.0,1.0,9.0,1.0,9.0,39.0,72.0,0.0,45.0,6.0
26,2025,4,7.0,15.0,32.0,2.0,16.0,18.0,4.0,3.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,67.0,2.0,1.0,89.0,2.0,0.0,0.0,1.0,5.0,6.0,5.0,54.0,114.0,0.0,45.0,4.0
26,2025,5,7.0,25.0,48.0,5.0,8.0,9.0,4.0,4.0,2.0,0.0,20.0,0.0,2.0,0.0,0.0,91.0,1.0,0.0,83.0,4.0,2.0,0.0,2.0,4.0,6.0,9.0,69.0,123.0,0.0,46.0,6.0
26,2025,6,9.0,20.0,35.0,2.0,9.0,19.0,1.0,1.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,120.0,2.0,0.0,89.0,3.0,6.0,0.0,0.0,6.0,7.0,5.0,88.0,107.0,0.0,81.0,4.0
26,2025,7,6.0,15.0,37.0,0.0,9.0,23.0,2.0,1.0,1.0,0.0,42.0,0.0,1.0,0.0,0.0,120.0,2.0,0.0,95.0,8.0,3.0,0.0,7.0,8.0,13.0,8.0,105.0,133.0,0.0,67.0,14.0
26,2025,8,6.0,15.0,31.0,0.0,12.0,23.0,4.0,2.0,1.0,1.0,50.0,0.0,1.0,0.0,0.0,115.0,3.0,0.0,73.0,5.0,0.0,0.0,3.0,7.0,8.0,11.0,94.0,110.0,0.0,54.0,17.0
26,2025,9,7.0,13.0,56.0,3.0,20.0,9.0,0.0,3.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,108.0,9.0,1.0,106.0,2.0,12.0,0.0,2.0,0.0,8.0,14.0,103.0,135.0,0.0,68.0,11.0
26,2025,10,7.0,23.0,40.0,5.0,11.0,15.0,1.0,5.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,101.0,3.0,0.0,100.0,4.0,13.0,2.0,1.0,3.0,5.0,9.0,106.0,144.0,0.0,60.0,5.0
